UDI,Product_ID,Type,Air_Temp_K,Process_Temp_K,Rotational_speed_rpm,Torque_Nm,Tool_wear_min,Machine_failure,TWF,HDF,PWF,OSF,RNF,Temp_Diff_K,Power_W
5515,L52694,L,302.7,312.0,1828,24.0,63,0,0,0,0,0,0,9.300000000000011,4594.2650966097135
5516,H34929,H,302.7,312.0,1484,41.5,65,0,0,0,0,0,0,9.300000000000011,6449.270838799366
5517,L52696,L,302.6,312.0,1674,32.2,70,0,0,0,0,0,0,9.399999999999977,5644.688016263996
5518,L52697,L,302.6,311.9,1448,49.5,72,0,0,0,0,0,0,9.299999999999955,7505.893167956733
5519,M20378,M,302.5,311.8,2023,19.1,74,0,0,0,0,0,0,9.300000000000011,4046.29803399507
5520,L52699,L,302.5,311.9,1452,47.4,77,0,0,0,0,0,0,9.399999999999977,7207.31620215956
5521,M20380,M,302.6,312.0,1496,45.0,79,0,0,0,0,0,0,9.399999999999977,7049.733914655495
5522,L52701,L,302.6,311.9,1397,46.9,82,0,0,0,0,0,0,9.299999999999955,6861.165051611523
5523,L52702,L,302.6,311.9,1453,39.1,84,0,0,0,0,0,0,9.299999999999955,5949.370143784647
5524,M20383,M,302.5,311.9,1524,34.8,86,0,0,0,0,0,0,9.399999999999977,5553.833156722179
5525,L52704,L,302.6,311.9,1633,30.9,89,0,0,0,0,0,0,9.299999999999955,5284.127427411496
5526,M20385,M,302.6,312.0,1363,45.7,91,0,0,0,0,0,0,9.399999999999977,6522.899298624
5527,L52706,L,302.5,311.9,1520,44.9,94,0,0,0,0,0,0,9.399999999999977,7146.913847406539
5528,M20387,M,302.5,311.9,1532,38.8,96,0,0,0,0,0,0,9.399999999999977,6224.709795920768
5529,L52708,L,302.4,311.8,1384,50.9,99,0,0,0,0,0,0,9.400000000000034,7377.045981257503
5530,M20389,M,302.4,311.8,1539,39.9,101,0,0,0,0,0,0,9.400000000000034,6430.431754853339
5531,M20390,M,302.3,311.8,1355,50.1,104,0,0,0,0,0,0,9.5,7108.952936175663
5532,M20391,M,302.3,311.7,1504,37.3,107,0,0,0,0,0,0,9.399999999999977,5874.694486408817
5533,L52712,L,302.4,311.8,1476,46.6,110,0,0,0,0,0,0,9.400000000000034,7202.792308738391
5534,L52713,L,302.4,311.7,1721,26.9,112,0,0,0,0,0,0,9.300000000000011,4847.990591289136
5535,M20394,M,302.3,311.7,1494,37.1,114,0,0,0,0,0,0,9.399999999999977,5804.34375491943
5536,L52715,L,302.3,311.7,1465,43.5,117,0,0,0,0,0,0,9.399999999999977,6673.528194388117
5537,M20396,M,302.3,311.8,1363,54.0,119,1,0,0,0,0,0,9.5,7707.5834163171985
5538,L52717,L,302.4,311.8,1648,30.0,122,0,0,0,0,0,0,9.400000000000034,5177.344693115979
5539,M20398,M,302.3,311.8,1879,23.0,124,0,0,0,0,0,0,9.5,4525.673657006336
5540,H34953,H,302.3,311.7,1482,39.0,127,0,0,0,0,0,0,9.399999999999977,6052.5924064060955
5541,L52720,L,302.4,311.8,1493,38.4,132,0,0,0,0,0,0,9.400000000000034,6003.709224716237
5542,L52721,L,302.4,311.8,1433,42.2,134,0,0,0,0,0,0,9.400000000000034,6332.675863449138
5543,L52722,L,302.3,311.7,1400,41.6,136,0,0,0,0,0,0,9.399999999999977,6098.878538168985
5544,L52723,L,302.4,311.8,1255,59.0,138,0,0,0,0,0,0,9.400000000000034,7753.974267835208
5545,L52724,L,302.2,311.7,1471,45.6,140,0,0,0,0,0,0,9.5,7024.34984601449
5546,H34959,H,302.2,311.6,1357,44.2,142,0,0,0,0,0,0,9.400000000000034,6281.028080224121
5547,L52726,L,302.3,311.7,1453,41.2,147,0,0,0,0,0,0,9.399999999999977,6268.901532581265
5548,M20407,M,302.3,311.7,1540,28.9,149,0,0,0,0,0,0,9.399999999999977,4660.657421355578
5549,L52728,L,302.3,311.8,1605,35.2,152,0,0,0,0,0,0,9.5,5916.247285240299
5550,H34963,H,302.3,311.9,1374,52.4,154,0,0,0,0,0,0,9.599999999999966,7539.571041203215
5551,M20410,M,302.3,311.9,1508,42.3,159,0,0,0,0,0,0,9.599999999999966,6679.905627474905
5552,H34965,H,302.4,311.9,1366,47.3,162,0,0,0,0,0,0,9.5,6766.1318738404325
5553,H34966,H,302.5,312.0,1579,35.7,167,0,0,0,0,0,0,9.5,5903.084012021757
5554,L52733,L,302.5,311.9,1306,59.7,172,0,0,0,0,0,1,9.399999999999977,8164.810811120657
5555,M20414,M,302.5,312.0,1521,40.2,174,0,0,0,0,0,0,9.5,6403.005650987501
5556,L52735,L,302.5,312.0,1411,44.2,177,0,0,0,0,0,0,9.5,6530.973191743726
5557,H34970,H,302.5,312.0,1357,42.0,179,0,0,0,0,0,0,9.5,5968.397723289889
5558,M20417,M,302.5,312.0,1436,43.5,184,0,0,0,0,0,0,9.5,6541.424223304667
5559,L52738,L,302.5,311.9,1553,40.1,187,0,0,0,0,0,0,9.399999999999977,6521.454166003348
5560,M20419,M,302.5,312.0,1451,43.2,189,0,0,0,0,0,0,9.5,6564.169354116658
5561,L52740,L,302.4,311.9,1541,37.9,192,0,0,0,0,0,0,9.5,6116.042106033096
5562,M20421,M,302.3,311.7,1341,46.3,194,0,0,0,0,0,0,9.399999999999977,6501.871571795971
5563,L52742,L,302.3,311.7,1648,32.1,197,0,0,0,0,0,0,9.399999999999977,5539.758821634097
5564,M20423,M,302.3,311.7,1640,31.5,199,0,0,0,0,0,0,9.399999999999977,5409.822549481623
5565,L52744,L,302.4,311.8,1416,46.1,202,0,0,0,0,0,0,9.400000000000034,6835.854286799102
5566,L52745,L,302.4,311.9,1671,29.9,204,0,0,0,0,0,0,9.5,5232.102653068048
5567,L52746,L,302.4,312.0,1457,45.5,206,0,0,0,0,0,0,9.600000000000023,6942.239086025164
5568,M20427,M,302.5,312.0,1445,54.8,0,0,0,0,0,0,0,9.5,8292.338528905379
5569,L52748,L,302.5,312.1,1534,38.6,3,0,0,0,0,0,0,9.600000000000023,6200.708028047342
5570,L52749,L,302.4,312.0,1508,36.9,5,0,0,0,0,0,0,9.600000000000023,5827.151717584491
5571,M20430,M,302.4,312.1,1492,47.7,7,0,0,0,0,0,0,9.700000000000045,7452.737420257995
5572,L52751,L,302.4,312.0,1562,37.9,10,0,0,0,0,0,0,9.600000000000023,6199.3885591328335
5573,L52752,L,302.4,312.0,1545,36.4,12,0,0,0,0,0,0,9.600000000000023,5889.229588419426
5574,L52753,L,302.5,312.2,1738,25.3,14,0,0,0,0,0,0,9.699999999999989,4604.674240268608
5575,L52754,L,302.4,312.0,1305,49.1,16,0,0,0,0,0,0,9.600000000000023,6709.970669169759
5576,H34989,H,302.4,312.0,1477,39.7,18,0,0,0,0,0,0,9.600000000000023,6140.441808975977
5577,H34990,H,302.4,312.0,1457,43.4,23,0,0,0,0,0,0,9.600000000000023,6621.828051285541
5578,L52757,L,302.4,312.1,1455,40.4,28,0,0,0,0,0,0,9.700000000000045,6155.63664544384
5579,L52758,L,302.5,312.2,1574,38.7,30,0,0,0,0,0,0,9.699999999999989,6378.878219407931
5580,L52759,L,302.6,312.2,1695,27.1,32,0,0,0,0,0,0,9.599999999999966,4810.249591544011
5581,M20440,M,302.6,312.2,1458,38.8,34,0,0,0,0,0,0,9.599999999999966,5924.0384350212
5582,M20441,M,302.5,312.1,1454,47.6,37,0,0,0,0,0,0,9.600000000000023,7247.696139733701
5583,L52762,L,302.5,312.0,2052,18.9,40,0,0,0,0,0,0,9.5,4061.32531885474
5584,L52763,L,302.5,312.0,1673,29.9,42,0,0,0,0,0,0,9.5,5238.364894424204
5585,L52764,L,302.4,311.9,1578,29.9,44,0,0,0,0,0,0,9.5,4940.908430006811
5586,M20445,M,302.5,312.0,1642,29.1,46,0,0,0,0,0,0,9.5,5003.740283078608
5587,M20446,M,302.4,311.8,1557,31.5,49,0,0,0,0,0,0,9.400000000000034,5136.032749721273
5588,L52767,L,302.5,311.9,1481,42.9,52,0,0,0,0,0,0,9.399999999999977,6653.359169552072
5589,M20448,M,302.5,311.8,1566,37.6,54,0,0,0,0,0,0,9.300000000000011,6166.066733053759
5590,M20449,M,302.5,311.9,1298,57.5,57,0,0,0,0,0,0,9.399999999999977,7815.7589233558065
5591,M20450,M,302.5,311.9,1340,59.4,60,0,0,0,0,0,0,9.399999999999977,8335.27362850444
5592,L52771,L,302.5,312.0,1574,33.8,63,0,0,0,0,0,0,9.5,5571.216636072043
5593,L52772,L,302.5,311.9,1437,46.7,65,0,0,0,0,0,0,9.399999999999977,7027.522854594617
5594,L52773,L,302.6,311.9,1354,48.0,67,0,0,0,0,0,0,9.299999999999955,6805.946324736928
5595,L52774,L,302.6,311.9,1598,35.5,69,0,0,0,0,0,0,9.299999999999955,5940.646988183179
5596,M20455,M,302.7,312.0,1944,21.4,71,0,0,0,0,0,0,9.300000000000011,4356.509364586038
5597,M20456,M,302.7,312.0,1538,36.7,74,0,0,0,0,0,0,9.300000000000011,5910.864689827148
5598,L52777,L,302.7,312.0,1501,37.0,77,0,0,0,0,0,0,9.300000000000011,5815.821040080545
5599,L52778,L,302.8,312.1,1441,52.1,79,0,0,0,0,0,0,9.300000000000011,7861.950807339089
5600,M20459,M,302.7,312.0,1652,31.0,81,0,0,0,0,0,0,9.300000000000011,5362.9080991880155
5601,L52780,L,302.8,312.1,1487,36.6,84,0,0,0,0,0,0,9.300000000000011,5699.288896583387
5602,L52781,L,302.9,312.2,1605,33.9,86,0,0,0,0,0,0,9.300000000000011,5697.749516183128
5603,L52782,L,302.9,312.1,1334,54.7,88,0,0,0,0,0,0,9.200000000000045,7641.379587130549
5604,L52783,L,302.9,312.2,1340,57.8,90,0,0,0,0,0,0,9.300000000000011,8110.754473527888
5605,L52784,L,302.9,312.2,1513,37.8,92,0,0,0,0,0,0,9.300000000000011,5989.069402950509
5606,L52785,L,302.9,312.2,1510,41.4,94,0,0,0,0,0,0,9.300000000000011,6546.4507715504105
5607,L52786,L,302.9,312.2,1729,23.6,96,0,0,0,0,0,0,9.300000000000011,4273.026775804645
5608,M20467,M,302.9,312.2,1745,25.5,98,0,0,0,0,0,0,9.300000000000011,4659.76730343706
5609,M20468,M,303.1,312.3,1623,31.6,101,0,0,0,0,0,0,9.199999999999989,5370.741136870967
5610,M20469,M,303.1,312.4,1378,50.1,104,0,0,0,0,0,0,9.299999999999955,7229.621510000047
5611,L52790,L,303.1,312.4,1407,41.2,107,0,0,0,0,0,0,9.299999999999955,6070.436652678485
5612,M20471,M,303.0,312.3,1674,29.5,109,0,0,0,0,0,0,9.300000000000011,5171.375667074159
5613,L52792,L,303.0,312.3,1486,42.4,112,0,0,0,0,0,0,9.300000000000011,6598.014778971331
5614,M20473,M,303.0,312.3,1483,38.8,114,0,0,0,0,0,0,9.300000000000011,6025.61659748727
5615,H35028,H,303.0,312.2,1624,28.8,117,0,0,0,0,0,0,9.199999999999989,4897.868610652631
5616,M20475,M,303.0,312.2,1257,71.3,122,1,0,0,1,0,0,9.199999999999989,9385.413804819898
5617,L52796,L,303.0,312.3,1480,41.4,125,0,0,0,0,0,0,9.300000000000011,6416.388835691793
5618,L52797,L,303.1,312.4,1404,61.5,127,1,0,0,1,0,0,9.299999999999955,9042.131975562143
5619,M20478,M,303.0,312.4,1645,29.6,129,0,0,0,0,0,0,9.399999999999977,5099.014316286473
5620,L52799,L,303.0,312.3,1932,21.9,132,0,0,0,0,0,0,9.300000000000011,4430.7766149169
5621,L52800,L,303.0,312.3,1533,38.5,134,0,0,0,0,0,0,9.300000000000011,6180.612307039879
5622,M20481,M,302.9,312.2,1292,54.4,136,0,0,0,0,0,0,9.300000000000011,7360.207044634263
5623,L52802,L,302.9,312.2,1571,40.6,139,0,0,0,0,0,0,9.300000000000011,6679.298252895212
5624,L52803,L,302.9,312.3,1578,36.3,141,0,0,0,0,0,0,9.400000000000034,5998.494180911278
5625,M20484,M,302.8,312.2,1469,36.9,143,0,0,0,0,0,0,9.399999999999977,5676.449517991789
5626,L52805,L,302.7,312.1,1728,24.4,146,0,0,0,0,0,0,9.400000000000034,4415.319979061238
5627,H35040,H,302.7,312.1,1603,32.5,148,0,0,0,0,0,0,9.400000000000034,5455.637442346475
5628,L52807,L,302.7,312.1,1597,39.8,153,0,0,0,0,0,0,9.400000000000034,6656.050467258647
5629,L52808,L,302.7,312.1,1688,32.0,155,0,0,0,0,0,0,9.400000000000034,5656.542292543542
5630,L52809,L,302.7,312.2,1405,51.4,157,0,0,0,0,0,0,9.5,7562.54655547647
5631,M20490,M,302.8,312.2,1615,32.9,159,0,0,0,0,0,0,9.399999999999977,5564.127108650442
5632,L52811,L,302.8,312.2,1515,36.8,162,0,0,0,0,0,0,9.399999999999977,5838.335787431271
5633,L52812,L,302.7,312.2,1376,52.8,164,0,0,0,0,0,0,9.5,7608.183424757617
5634,L52813,L,302.7,312.2,1447,47.5,166,0,0,0,0,0,0,9.5,7197.650568762015
5635,M20494,M,302.6,312.2,1353,56.5,168,0,0,0,0,0,0,9.599999999999966,8005.249320244831
5636,L52815,L,302.6,312.1,1502,47.3,171,0,0,0,0,0,0,9.5,7439.773114574179
5637,L52816,L,302.6,312.0,1447,45.5,173,0,0,0,0,0,0,9.399999999999977,6894.591597445719
5638,M20497,M,302.5,312.0,1487,46.1,175,0,0,0,0,0,0,9.5,7178.612517281261
5639,L52818,L,302.6,312.1,1519,38.1,178,0,0,0,0,0,0,9.5,6060.540635819678
5640,L52819,L,302.6,312.1,1668,28.7,180,0,0,0,0,0,1,9.5,5013.102229186305
5641,L52820,L,302.6,312.1,1420,51.6,182,0,0,0,0,0,0,9.5,7673.025897127711
5642,L52821,L,302.6,312.1,1473,37.3,184,0,0,0,0,0,0,9.5,5753.607033563954
5643,L52822,L,302.5,312.0,1495,38.8,186,0,0,0,0,0,0,9.5,6074.374115470983
5644,L52823,L,302.5,312.0,1574,42.0,188,0,0,0,0,0,0,9.5,6922.813571450468
5645,L52824,L,302.5,312.0,1383,51.3,190,0,0,0,0,0,0,9.5,7429.646714254109
5646,M20505,M,302.5,312.0,1591,29.4,192,0,0,0,0,0,0,9.5,4898.308433624133
5647,M20506,M,302.4,311.8,1644,37.2,195,0,0,0,0,0,0,9.400000000000034,6404.325119902009
5648,H35061,H,302.5,311.8,2370,14.7,198,0,0,0,0,0,0,9.300000000000011,3648.3315486138267
5649,L52828,L,302.5,311.9,1401,44.9,203,0,0,0,0,0,0,9.399999999999977,6587.3857238266855
5650,M20509,M,302.5,311.9,1414,51.6,205,0,0,0,0,0,0,9.399999999999977,7640.604660942665
5651,L52830,L,302.5,312.0,1456,46.3,208,0,0,0,0,0,0,9.5,7059.4519079306
5652,M20511,M,302.5,312.0,1447,45.7,210,0,0,0,0,0,0,9.5,6924.89749457735
5653,L52832,L,302.4,311.8,1727,26.5,213,0,0,0,0,0,0,9.400000000000034,4792.551952928789
5654,L52833,L,302.4,311.7,1495,36.8,215,0,0,0,0,0,0,9.300000000000011,5761.262047663201
5655,L52834,L,302.3,311.6,1544,34.3,0,0,0,0,0,0,0,9.300000000000011,5545.874455333085
5656,L52835,L,302.3,311.5,1387,47.3,2,0,0,0,0,0,0,9.199999999999989,6870.15000660079
5657,M20516,M,302.3,311.5,1316,47.2,4,0,0,0,0,0,0,9.199999999999989,6504.68853320869
5658,L52837,L,302.3,311.5,1794,26.1,7,0,0,0,0,0,0,9.199999999999989,4903.334981869877
5659,M20518,M,302.2,311.4,1372,55.1,9,0,0,0,0,0,0,9.199999999999989,7916.520271731943
5660,M20519,M,302.3,311.5,1674,30.0,12,0,0,0,0,0,0,9.199999999999989,5259.026102109314
5661,L52840,L,302.2,311.4,1477,41.7,15,0,0,0,0,0,0,9.199999999999989,6449.783965599453
5662,L52841,L,302.2,311.4,1397,53.0,17,0,0,0,0,0,0,9.199999999999989,7753.555388814729
5663,L52842,L,302.2,311.5,1616,34.0,19,0,0,0,0,0,0,9.300000000000011,5753.722225294586
5664,M20523,M,302.3,311.5,1530,42.3,21,0,0,0,0,0,0,9.199999999999989,6777.35783158926
5665,M20524,M,302.2,311.4,1539,35.1,24,0,0,0,0,0,0,9.199999999999989,5656.845979833389
5666,L52845,L,302.3,311.4,1845,21.9,27,0,0,0,0,0,0,9.099999999999966,4231.254065487413
5667,L52846,L,302.2,311.4,1430,43.1,29,0,0,0,0,0,0,9.199999999999989,6454.19266728999
5668,L52847,L,302.2,311.4,2080,19.2,31,0,0,0,0,0,0,9.199999999999989,4182.088140458733
5669,M20528,M,302.2,311.4,1432,45.3,33,0,0,0,0,0,0,9.199999999999989,6793.128626710281
5670,M20529,M,302.2,311.5,1479,39.5,36,0,0,0,0,0,0,9.300000000000011,6117.780453968084
5671,L52850,L,302.2,311.5,1424,45.2,39,0,0,0,0,0,0,9.300000000000011,6740.266094325877
5672,H35085,H,302.2,311.6,1534,37.2,41,0,0,0,0,0,0,9.400000000000034,5975.811881952361
5673,H35086,H,302.1,311.6,1701,26.2,46,0,0,0,0,0,0,9.5,4666.961550613781
5674,L52853,L,302.2,311.6,1462,50.0,51,0,0,0,0,0,0,9.400000000000034,7655.014099247129
5675,M20534,M,302.2,311.7,1393,42.5,53,0,0,0,0,0,0,9.5,6199.671302471657
5676,M20535,M,302.3,311.7,1453,42.5,56,0,0,0,0,0,0,9.399999999999977,6466.70667802679
5677,L52856,L,302.3,311.8,1565,37.8,59,0,0,0,0,0,0,9.5,6194.906553613712
5678,L52857,L,302.3,311.8,1281,51.7,61,0,0,0,0,0,0,9.5,6935.348526138291
5679,M20538,M,302.2,311.7,1584,36.2,63,0,0,0,0,0,0,9.5,6004.714534365387
5680,M20539,M,302.2,311.7,1466,49.0,66,0,0,0,0,0,0,9.5,7522.43888926564
5681,M20540,M,302.2,311.6,1386,50.5,69,0,0,0,0,0,0,9.400000000000034,7329.649820090346
5682,L52861,L,302.2,311.6,1383,44.3,72,0,0,0,0,0,0,9.400000000000034,6415.854764940682
5683,H35096,H,302.3,311.6,1441,53.9,74,0,0,0,0,0,0,9.300000000000011,8133.572908168461
5684,M20543,M,302.2,311.6,1592,37.7,79,0,0,0,0,0,0,9.400000000000034,6285.112150673788
5685,H35098,H,302.2,311.6,1594,36.8,82,0,0,0,0,0,0,9.400000000000034,6142.777059515146
5686,L52865,L,302.2,311.5,1482,45.6,87,0,0,0,0,0,0,9.300000000000011,7076.877275182511
5687,L52866,L,302.2,311.6,1658,31.4,89,0,0,0,0,0,0,9.400000000000034,5451.836115235631
5688,L52867,L,302.3,311.7,2170,18.2,91,0,0,0,0,0,0,9.399999999999977,4135.802008695843
5689,M20548,M,302.3,311.7,1423,44.6,93,0,0,0,0,0,0,9.399999999999977,6646.123034473303
5690,L52869,L,302.4,311.8,1543,31.1,96,0,0,0,0,0,0,9.400000000000034,5025.218304853649
5691,L52870,L,302.3,311.8,1435,44.8,98,0,0,0,0,0,0,9.5,6732.223617132686
5692,L52871,L,302.4,311.8,1320,56.4,100,0,0,0,0,0,0,9.400000000000034,7796.17632914843
5693,M20552,M,302.4,311.9,1313,55.7,102,0,0,0,0,0,0,9.5,7658.58504289671
5694,M20553,M,302.4,311.8,1453,42.1,105,0,0,0,0,0,0,9.400000000000034,6405.843556351244
5695,L52874,L,302.4,311.8,1508,45.7,108,0,0,0,0,0,0,9.400000000000034,7216.8247559244255
5696,L52875,L,302.4,311.8,1451,42.0,110,0,0,0,0,0,0,9.400000000000034,6381.8313165023055
5697,H35110,H,302.5,311.9,1595,34.6,112,0,0,0,0,0,0,9.399999999999977,5779.169125788663
5698,L52877,L,302.5,311.9,1354,49.4,117,0,0,0,0,0,0,9.399999999999977,7004.453092541754
5699,L52878,L,302.5,311.9,1265,59.8,119,0,0,0,0,0,0,9.399999999999977,7921.735315536902
5700,L52879,L,302.4,311.9,1867,25.9,121,0,0,0,0,0,0,9.5,5063.755174737684
5701,L52880,L,302.5,311.9,1497,41.6,123,0,0,0,0,0,0,9.399999999999977,6521.4436940278365
5702,M20561,M,302.5,311.9,1347,54.3,125,0,0,0,0,0,0,9.399999999999977,7659.422800937666
5703,L52882,L,302.3,311.7,1544,43.2,128,0,0,0,0,0,0,9.399999999999977,6984.891442285402
5704,H35117,H,302.3,311.7,1456,45.4,130,0,0,0,0,0,0,9.399999999999977,6922.227140821798
5705,L52884,L,302.5,311.8,1335,52.7,135,0,0,0,0,0,0,9.300000000000011,7367.506011566103
5706,L52885,L,302.4,311.9,1452,43.1,137,0,0,0,0,0,0,9.5,6553.4879390944525
5707,L52886,L,302.4,311.9,1290,70.0,139,1,0,0,1,0,0,9.5,9456.193887305277
5708,L52887,L,302.4,311.8,1448,43.4,141,0,0,0,0,0,0,9.400000000000034,6580.924514935802
5709,L52888,L,302.3,311.7,1611,38.6,143,0,0,0,0,0,0,9.399999999999977,6511.956084213995
5710,L52889,L,302.2,311.7,1556,38.6,145,0,0,0,0,0,0,9.5,6289.6360440949575
5711,H35124,H,302.2,311.7,1413,46.5,147,0,0,0,0,0,0,9.5,6880.559150259685
5712,L52891,L,302.2,311.6,1545,35.9,152,0,0,0,0,0,0,9.400000000000034,5808.333577589488
5713,L52892,L,302.2,311.7,1330,54.6,154,0,0,0,0,0,0,9.5,7604.539177279453
5714,L52893,L,302.2,311.9,1596,38.0,156,0,0,0,0,0,0,9.699999999999989,6351.043708497125
5715,L52894,L,302.2,311.8,1618,36.0,158,0,0,0,0,0,0,9.600000000000023,6099.716296209942
5716,H35129,H,302.2,311.9,1597,35.8,160,0,0,0,0,0,0,9.699999999999989,5987.10067155426
5717,L52896,L,302.3,312.0,1354,52.2,165,0,0,0,0,0,0,9.699999999999989,7401.466628151409
5718,L52897,L,302.3,312.0,1746,28.1,167,0,0,0,0,0,0,9.699999999999989,5137.82345753382
5719,L52898,L,302.4,312.0,1621,32.5,169,0,0,0,0,0,0,9.600000000000023,5516.898499091476
5720,L52899,L,302.3,312.0,1398,43.3,171,0,0,0,0,0,0,9.699999999999989,6339.042824560412
5721,L52900,L,302.3,311.9,1434,51.9,173,0,0,0,0,0,0,9.599999999999966,7793.725886878629
5722,M20581,M,302.3,311.8,1443,43.4,175,0,0,0,0,0,0,9.5,6558.200328074836
5723,L52902,L,302.2,311.7,1488,44.6,178,0,0,0,0,0,0,9.5,6949.705604565197
5724,M20583,M,302.3,311.8,1475,48.0,180,0,0,0,0,0,0,9.5,7414.158662471911
5725,L52904,L,302.3,311.8,1433,50.3,183,0,0,0,0,0,0,9.5,7548.189477049564
5726,M20585,M,302.3,311.8,1557,34.1,185,0,0,0,0,0,0,9.5,5559.95926239668
5727,M20586,M,302.4,311.9,1398,50.1,188,0,0,0,0,0,0,9.5,7334.550704629946
5728,M20587,M,302.3,311.8,1559,34.4,191,0,0,0,0,0,0,9.5,5616.078579165305
5729,M20588,M,302.4,311.9,1422,46.4,194,0,0,0,0,0,0,9.5,6909.4932185992475
5730,M20589,M,302.3,311.8,1463,35.7,197,0,0,0,0,0,0,9.5,5469.418562120222
5731,L52910,L,302.3,311.7,1793,25.3,200,0,0,0,0,0,0,9.399999999999977,4750.391779517614
5732,L52911,L,302.2,311.6,1872,20.4,202,0,0,0,0,0,0,9.400000000000034,3999.1217843136624
5733,L52912,L,302.2,311.7,1412,44.5,204,0,0,0,0,0,0,9.5,6579.961093188702
5734,L52913,L,302.3,311.8,1487,43.2,206,0,0,0,0,0,0,9.5,6727.029517278752
5735,L52914,L,302.3,311.8,1369,56.2,208,1,0,0,0,1,0,9.5,8056.90757544536
5736,L52915,L,302.4,311.8,1673,30.1,210,0,0,0,0,0,0,9.400000000000034,5273.404124487243
5737,M20596,M,302.4,311.9,1439,36.6,212,0,0,0,0,0,0,9.5,5515.317230789169
5738,L52917,L,302.3,311.8,1574,42.8,215,0,0,0,0,0,0,9.5,7054.676687097143
5739,L52918,L,302.3,311.7,1281,48.8,0,0,0,0,0,0,0,9.399999999999977,6546.325107844266
5740,M20599,M,302.2,311.7,1653,31.4,2,0,0,0,0,0,0,9.5,5435.395113681844
5741,M20600,M,302.3,311.7,1535,38.3,5,0,0,0,0,0,0,9.399999999999977,6156.526763362357
5742,M20601,M,302.3,311.7,1483,40.5,8,0,0,0,0,0,0,9.399999999999977,6289.625572119445
5743,L52922,L,302.3,311.7,1414,47.0,11,0,0,0,0,0,0,9.399999999999977,6959.465485742348
5744,M20603,M,302.2,311.6,1379,42.9,13,0,0,0,0,0,0,9.400000000000034,6195.1264650994635
5745,H35158,H,302.2,311.5,1482,42.6,16,0,0,0,0,0,0,9.300000000000011,6611.293243920504
5746,L52925,L,302.1,311.5,1987,20.1,21,0,0,0,0,0,0,9.399999999999977,4182.3708837975555
5747,M20606,M,302.1,311.5,1635,31.6,23,0,0,0,0,0,0,9.399999999999977,5410.450868012342
5748,L52927,L,302.1,311.5,1533,39.4,26,0,0,0,0,0,0,9.399999999999977,6325.094153178474
5749,M20608,M,302.2,311.7,1576,34.0,28,0,0,0,0,0,0,9.5,5611.303358331849
5750,H35163,H,302.2,311.8,1330,62.4,31,0,0,0,0,0,0,9.600000000000023,8690.901916890803
5751,L52930,L,302.2,311.8,1981,21.8,36,0,0,0,0,0,0,9.600000000000023,4522.406400646603
5752,H35165,H,302.3,311.8,1475,42.8,38,0,0,0,0,0,0,9.5,6610.9581407041205
5753,H35166,H,302.3,311.8,1804,25.0,43,0,0,0,0,0,0,9.5,4722.8609558966555
5754,L52933,L,302.2,311.6,1416,54.1,48,0,0,0,0,0,0,9.400000000000034,8022.119672794609
5755,L52934,L,302.1,311.5,1727,27.7,50,0,0,0,0,0,0,9.399999999999977,5009.573173438772
5756,L52935,L,302.1,311.4,1391,49.2,52,0,0,0,0,0,0,9.299999999999955,7166.7268250751795
5757,M20616,M,302.0,311.5,1366,52.3,54,0,0,0,0,0,0,9.5,7481.36780130771
5758,L52937,L,301.9,311.3,1366,55.6,57,0,0,0,0,0,0,9.400000000000034,7953.4235134361115
5759,L52938,L,301.9,311.3,1501,40.8,59,0,0,0,0,0,0,9.400000000000034,6413.121579332059
5760,L52939,L,301.8,311.3,1551,35.8,61,0,0,0,0,0,0,9.5,5814.648178823204
5761,M20620,M,301.9,311.3,1522,35.6,63,0,0,0,0,0,0,9.400000000000034,5674.051435599549
5762,L52941,L,301.9,311.2,1369,49.8,66,0,0,0,0,0,0,9.300000000000011,7139.394968988948
5763,L52942,L,301.8,311.2,1334,52.3,68,0,0,0,0,0,0,9.399999999999977,7306.1088191394465
5764,H35177,H,301.8,311.2,1451,39.4,70,0,0,0,0,0,0,9.399999999999977,5986.765568337877
5765,L52944,L,301.7,311.2,1589,37.9,75,0,0,0,0,0,0,9.5,6306.548284546782
5766,L52945,L,301.7,311.3,1708,30.5,77,0,0,0,0,0,0,9.600000000000023,5455.270923203556
5767,M20626,M,301.7,311.2,1413,42.6,79,0,0,0,0,0,0,9.5,6303.4799957217765
5768,M20627,M,301.6,311.2,1415,46.5,82,0,0,0,0,0,0,9.599999999999966,6890.298087485813
5769,L52948,L,301.7,311.3,1421,45.9,85,0,0,0,0,0,0,9.600000000000023,6830.230835949177
5770,L52949,L,301.7,311.3,1348,51.0,87,0,0,0,0,0,0,9.600000000000023,7199.27372496637
5771,L52950,L,301.6,311.2,1408,42.9,89,0,0,0,0,0,0,9.599999999999966,6325.408312443832
5772,L52951,L,301.6,311.2,1525,43.7,91,0,0,0,0,0,0,9.599999999999966,6978.786280561926
5773,L52952,L,301.6,311.3,1706,29.9,93,0,0,0,0,0,0,9.699999999999989,5341.691876800773
5774,H35187,H,301.6,311.2,1395,46.8,95,0,0,0,0,0,0,9.599999999999966,6836.733932742107
5775,L52954,L,301.5,311.1,1602,34.3,100,0,0,0,0,0,0,9.600000000000023,5754.203936168136
5776,L52955,L,301.6,311.1,1907,21.5,102,0,0,0,0,0,0,9.5,4293.56231978361
